age,income,family_size,spend_cat_A,spend_cat_B,spend_cat_C,persona
31,92714,1,0.44148140299855876,0.01156132010208677,0.7018270656218619,1
31,90704,3,0.2080729776777348,0.32159342468730834,0.6298444913900811,1
23,52654,4,0.3636326604814286,0.5166514604239306,0.6001355856744539,4
31,90527,3,0.6135094565371869,0.9289478038077232,0.14543002250435066,2
34,28146,5,0.5120275356113725,0.5734522093724109,0.7731934484685179,3
35,132188,3,0.6351170228302669,0.2949039760148894,0.3155804462971634,3
37,90826,3,0.6618572785184771,0.35219068734611947,0.22220091683934384,3
34,138926,3,0.12338103171283787,0.33915895019285247,0.7072720160105459,1
33,77550,5,0.3148849639735294,0.18036937957621568,0.21535714929183214,2
57,110085,1,0.7487009907882679,0.14484867688114056,0.4987337550032577,0
56,138222,3,0.6503672491534601,0.48063542710463236,0.3175225964080989,0
49,100380,1,0.08834833682608156,0.27026104113672433,0.8234777614805726,3
26,136740,2,0.31514758549784183,0.09184286820498855,0.954374680356993,1
44,114418,4,0.9313221493698136,0.21647865682185663,0.8246197900049809,0
50,126455,2,0.8620126558834414,0.5207260735966286,0.3968826366575222,0
27,85564,5,0.6706428525795222,0.25689322835089345,0.16279007574745386,3
34,144093,5,0.0728638205364307,0.23774218242080947,0.6983720486307163,2
53,77531,1,0.607055186587719,0.6206564957592893,0.9036964395368676,3
34,103780,1,0.0121881318396182,0.6894163652973997,0.4014668467284196,4
35,27934,3,0.6611264051696933,0.2412458887226765,0.04077336648913188,3
40,115381,2,0.731211549006555,0.47214128715858017,0.12435234027103592,0
51,120876,1,0.49724361960449237,0.764566753020743,0.38266366150805886,0
25,68049,1,0.003806644401018633,0.6899042586040282,0.499276986902668,4
30,126355,1,0.6666101184038887,0.06929072493369126,0.2905645072948261,1
40,75280,4,0.8197400855389106,0.3600708039334247,0.48749730683223436,0
37,105934,1,0.5858674679811727,0.7232756918804822,0.9588003575660776,1
39,115597,4,0.7091975047317585,0.17943749042281232,0.07704384245716045,3
40,73404,5,0.09032135932217,0.19592718256186692,0.8035095091174247,3
58,22127,3,0.7153218516761841,0.6301717077824239,0.45532750295249724,0
52,95619,2,0.6141929620416153,0.2837509535800702,0.6536919461329169,0
20,82736,1,0.33101972503083454,0.32375042721824954,0.9693732378466248,4
51,39091,4,0.6853339953048146,0.5228156192394549,0.45955573116282855,0
50,29933,1,0.6455828824094201,0.7505806170008812,0.09603173569346624,0
34,145553,1,0.5994602399989143,0.49828886357297053,0.827912344582933,1
36,35877,4,0.18294540331642273,0.8934268808373484,0.26471317448625586,2
47,54581,1,0.29622172475870445,0.1066408187261827,0.9052123086133934,1
40,32519,2,0.991382771765735,0.7541492281100811,0.08193861300586835,0
32,93352,5,0.43310917406161953,0.5436381934642578,0.2279845676145863,3
31,28351,3,0.05942652355493605,0.8166865135885557,0.9680692362734566,4
19,143223,1,0.8990053108138277,0.3164032609761822,0.8802592537513969,1
56,35648,4,0.1729320874249669,0.4821014469548265,0.21882616527034182,0
35,77548,2,0.4035198194639964,0.8235977197839108,0.7764650631694758,2
23,129538,1,0.2779989134609969,0.8317813833585729,0.08629265575608158,4
49,112997,5,0.963875453161763,0.37599047011788733,0.15785440655641203,0
38,126800,5,0.3780985789097976,0.8221959952267649,0.18227860194856993,0
57,82823,4,0.7087169639103551,0.6823984298751875,0.043185086898916314,0
45,145597,1,0.5983829719320699,0.40942952342235606,0.48458352045261055,3
44,130437,1,0.0429751716018536,0.9697054909005319,0.3906492456515557,2
19,126895,1,0.38431467849967393,0.03089432109650614,0.5895921550184865,1
50,64480,5,0.3900219626063629,0.38266288877456045,0.6887201169083093,0
33,59017,1,0.9898333254045116,0.3069526453054243,0.5953404283030692,1
56,100977,1,0.8119287010585503,0.9357604480692672,0.27847123534421203,0
39,59253,1,0.8566542761215217,0.09945323610426848,0.08263771736004355,3
30,94713,1,0.31352117002117474,0.6280244499820772,0.732019023752265,4
19,120109,4,0.3290546151133398,0.7166280253528029,0.30911885642386394,4
31,106967,5,0.5156057084357788,0.18417582402821264,0.24705597671263602,3
55,41924,3,0.6310151327284356,0.14994751411340068,0.6905066563462722,0
58,54864,4,0.728293488115033,0.04783133320314814,0.44187642402076155,0
45,32493,1,0.820801855786188,0.1588752004777877,0.204521089421556,3
24,25337,3,0.8732022193405542,0.8082150362620459,0.7665462187414427,1
35,83281,2,0.024625910834040865,0.9439561664541724,0.8063792156052256,4
58,36035,3,0.7960958830519336,0.9014222411006604,0.9852869273445118,0
53,136147,4,0.6108369897930337,0.3653047957675074,0.46798729881665047,0
58,108854,5,0.5320847794674697,0.7258755095180979,0.03667221806015131,0
53,127841,4,0.6284663368583336,0.8270436708341833,0.5172563800862919,0
21,126726,5,0.8819382457691883,0.8124854885326315,0.023255136759694706,2
47,89318,5,0.5452908943075642,0.0626849459651293,0.9475852597711858,3
41,99334,5,0.1621880058989672,0.2148303734974627,0.17481291403932875,3
37,39884,2,0.43677715019534,0.9389449307002757,0.9253963645925064,4
48,29074,3,0.9244595335592114,0.7399061661376879,0.9500202307340984,0
41,112885,4,0.8144837569072545,0.8343524047891457,0.7754567287521027,0
24,46907,4,0.2030456014149311,0.5141232464035769,0.0873071089940588,4
43,107525,5,0.7141437507729675,0.3930560484706279,0.5583647835514185,0
30,124723,2,0.25622672148923153,0.6512236529807646,0.35426377262575615,2
25,28624,2,0.34853699699027796,0.4728567237956195,0.8202133648061956,4
22,144088,1,0.4689173639758044,0.37376211263678816,0.30221446422513043,1
30,93425,2,0.4408696278606917,0.3478755632870514,0.45125418630759484,1
46,47256,5,0.029279826680144283,0.15790699428313615,0.5736914986677037,3
37,30455,5,0.7740092249801654,0.5294131893077845,0.03532181300623427,0
31,132736,3,0.8463859941684465,0.5198465707246291,0.6088809542872585,3
49,31194,5,0.5309432396793292,0.5907695497429704,0.3442640692154997,0
44,41622,3,0.17295108286843863,0.11622365525292,0.5291772243909234,3
42,112524,2,0.24793802548534405,0.9149229974755625,0.12482958435631275,2
21,70969,1,0.12633421075914775,0.7420561231570579,0.33582088475956917,4
38,93106,4,0.16950625433305344,0.13096410011265036,0.5817987237213944,2
35,41487,5,0.8763973937795889,0.07934394378785825,0.5715800008174439,3
56,20617,2,0.4801627909099958,0.6429206725126833,0.15796186144174817,0
32,130988,5,0.11101346785073551,0.3415027195106173,0.41469706662790284,2
55,145385,3,0.25474526198868697,0.31904855364745555,0.5195025798543257,0
41,126813,2,0.9495014162300962,0.839991061130286,0.08122506070759805,0
25,133021,4,0.5092656901392741,0.3451431994846882,0.5993719846456473,2
45,26285,3,0.5156342963206682,0.6321820220268534,0.2317192525596502,0
38,53224,2,0.5256448638015684,0.537074511521499,0.920207736741697,3
33,86036,4,0.1116168143680969,0.262967382590111,0.2685438705807489,2
33,77226,3,0.970313658660648,0.3316400712331844,0.787359851217308,3
52,48994,4,0.08448574734821446,0.9431928899047087,0.5821603410676137,0
34,82439,2,0.7000384210873634,0.3313728731999316,0.685347011118099,3
26,71467,3,0.05776481895748797,0.7840034309789409,0.9017620414056263,4
52,122178,1,0.4435917704185258,0.8612754901008429,0.8478133494301474,3
46,43014,5,0.8996782730061772,0.07103799577663983,0.1277450827987514,0
56,90509,1,0.7684445423850141,0.6631055002136872,0.9337444416676605,0
35,90310,4,0.33467602163320376,0.7492605606945236,0.1386740336239768,2
29,101055,2,0.5513477659464994,0.4340216841869441,0.316389341403562,1
36,85254,5,0.16527465561823584,0.5693250763625428,0.5231334173136069,2
39,67117,2,0.956120239424638,0.16180585543540238,0.9333494982921001,3
32,135691,4,0.7086773437486638,0.31849726074069673,0.6271858958767288,3
18,141536,2,0.37429376097666656,0.7076669639384412,0.8749510950369089,4
19,81594,3,0.317934595154278,0.6025712332676777,0.9417209598132011,4
25,106116,3,0.23863874955528042,0.13638574362577494,0.7484846712882318,1
39,108635,4,0.7865195492536043,0.9880486980948973,0.481907051184166,0
42,70218,2,0.4346142504114111,0.9377891233993442,0.38801406395450866,2
19,66390,4,0.33021722104442464,0.2241172842546595,0.2751687622814859,1
26,57484,5,0.9052217470402175,0.8751205632891894,0.5065927228698088,2
26,62588,2,0.15021794757146056,0.26716930273701334,0.04803624929212569,1
30,134391,3,0.2638354940639476,0.5637391303752117,0.22814868492498053,2
23,33302,1,0.3447657124798501,0.782051003410355,0.3583310662150472,4
47,75760,3,0.25985148554842263,0.3440802010193329,0.8533806643292488,3
32,23234,2,0.5854030412211051,0.5551473934582213,0.3761057251500235,2
32,26494,2,0.6010311115029306,0.4503536081375823,0.2395238897979186,1
24,79625,2,0.05474897248361621,0.7601986165614386,0.782692416493394,4
28,34239,2,0.14452906406482424,0.47867570537896,0.9431591031515209,4
57,90034,5,0.19852875637934486,0.5669111978485807,0.7747840085041955,0
55,145278,1,0.07032806851502016,0.8455576979362869,0.1257699127286126,0
57,129734,3,0.12476198929931304,0.6986455376360908,0.3203303100617916,0
19,90803,5,0.23965138898562255,0.5275032753953012,0.6028921638730642,4
56,75323,4,0.345620607387769,0.4612915959244017,0.1960154435068041,0
27,32546,2,0.7913090120625669,0.12676565200176826,0.6365806961889121,1
34,44479,3,0.21790507888932487,0.05636648303543068,0.23602778658740398,1
24,56437,4,0.6700258314433484,0.9527754265636084,0.542711162867774,2
57,73867,1,0.05788101958472436,0.186526562546538,0.7067613872105055,3
56,29657,3,0.6582409263037408,0.2768717074772178,0.7868126821339223,0
21,107989,5,0.7947192056552077,0.6109485367467514,0.8005586271810815,2
52,120265,4,0.60480794884463,0.8279257182173452,0.7747568927892736,0
53,132244,3,0.2013922903748835,0.8331419675119224,0.13710156299668164,0
48,37259,5,0.33040801386240604,0.8296474176043126,0.9893232863468518,3
42,148526,2,0.805181348861262,0.9780880075975832,0.7721527485431604,3
58,48645,3,0.4319718924912561,0.05570304674632387,0.1041329694705504,0
30,82674,2,0.2552346479283726,0.39984819823599826,0.6975671265924549,1
35,97629,4,0.932691536575539,0.9135877459024494,0.4700011602077685,0
38,94270,4,0.6373548566105905,0.4673378176002905,0.42796522796279135,0
18,89052,4,0.8057147105482197,0.87129662342327,0.6766138257713457,2
53,138553,2,0.02450188490630445,0.017656450670396118,0.16789583578756495,3
25,147428,2,0.3393365831630998,0.5043678186690517,0.9994291821096937,4
38,35032,5,0.45889690238299696,0.9224522159175857,0.5444847525658141,2
38,106419,3,0.5874215541357629,0.2612828857752453,0.5946352307644486,3
44,111130,5,0.18997188647013108,0.9296583098415669,0.4251934048758509,0
36,60001,2,0.49795355271918373,0.00847728720915053,0.6059212067820002,1
40,46004,3,0.6856253676896876,0.07892753785518358,0.6640121502773211,3
52,33170,4,0.34587605669202415,0.4768246225160826,0.34549554147976724,0
57,124251,5,0.691442203038059,0.10637960844636363,0.4620847783262171,0
59,102494,5,0.3896540403718406,0.22559731554918816,0.25559656766054006,0
22,37842,5,0.46946340237177453,0.2975250213785223,0.771952068402871,1
58,125699,2,0.13429290057226662,0.48149600936320003,0.7373741018130343,0
25,111611,3,0.6512745660618043,0.39051363532266725,0.8109339373179839,1
28,46067,4,0.22427568802337206,0.9221476386495957,0.7028326440836219,4
33,88708,2,0.8288501290470924,0.8860146614868031,0.02010163231234574,2
56,71622,4,0.553443371046957,0.7480708911134119,0.19114816475652974,0
41,56195,1,0.5602567496152047,0.6593083110390076,0.38861289951913136,3
38,148138,1,0.9124765224137087,0.20434106023000342,0.23418507882444517,3
40,60566,4,0.16740271130948625,0.6018262583796167,0.5316985804873056,2
55,27736,1,0.5302346778776662,0.1470627675416507,0.8981196053667458,3
25,68258,3,0.3822050104458876,0.4527191176908608,0.7380519828999973,1
24,116804,3,0.9663240750996771,0.4615237517731824,0.2665468411972487,3
19,63475,2,0.7927140468480504,0.6897099565721312,0.39756950472294617,4
47,64511,4,0.757500864629054,0.8351267251406893,0.05195223366617174,0
30,24206,2,0.20412135613468962,0.32050226939712323,0.006238780983392145,1
40,136888,3,0.23732324584835618,0.04118127615875178,0.42513415712175606,3
46,39348,3,0.029180827391828812,0.04697037165090712,0.7279361273601583,3
55,76057,3,0.6385353619424559,0.8748242882872412,0.8608082513802487,0
54,56081,5,0.3708353818381809,0.48632586028197544,0.43147614699559766,0
37,133359,1,0.3120406943743329,0.24801258308910057,0.18025418929828285,2
50,137615,2,0.6370312255109051,0.03228672739930194,0.26137457002510645,0
46,127177,2,0.8286876152565452,0.528764338045669,0.44547712969440123,0
32,82208,3,0.13302954599319283,0.1370947798535107,0.6495882571393937,1
40,44854,5,0.9186614539059682,0.41702806720006635,0.5428311535039191,0
59,122762,2,0.03427122909631097,0.5160777150160704,0.8406148770400742,0
20,38032,2,0.09510634023513398,0.22920032579655725,0.01852116339188148,4
54,74679,5,0.8381281391219745,0.1988368061721012,0.9921267966751928,0
46,148174,3,0.4927038268175541,0.019808070692859392,0.9292062085351667,3
25,49272,5,0.9392548542708771,0.5855207851045394,0.14963555326377498,3
39,127654,1,0.4616529965912206,0.20044121105642954,0.04816722260779838,3
46,126488,2,0.9261229859557751,0.8782284458278488,0.6176560864020384,0
19,134169,1,0.23962962563069434,0.6037765497758473,0.7214038563476375,4
58,55109,2,0.6164496227685764,0.5564143297470507,0.4752755915031196,0
18,70670,1,0.9944680029457548,0.5046846646081359,0.2782654911014424,1
37,120142,2,0.3760628080576477,0.2153100783909031,0.6391538348053105,3
38,70022,3,0.0014546845088795335,0.969410444276991,0.6358366396693105,2
54,25538,4,0.06405220548203894,0.9670446294744156,0.1483321991175759,2
25,64237,5,0.8590596035467116,0.32127242457983074,0.7994861706527543,3
44,29533,2,0.49188563515468753,0.7762162240229746,0.7495108520247121,3
52,116328,5,0.5367181983877042,0.11924606571089436,0.0848261805134417,0
23,79650,2,0.799426104675694,0.7805288456318465,0.4624630803038625,2
36,91013,4,0.8115790087425638,0.2863319329712851,0.3934107276867299,3
35,29363,3,0.47742130798545657,0.2891344759672575,0.4624719993787729,2
18,97800,3,0.8580607767683818,0.5072333094475989,0.4612932046117817,1
42,66304,5,0.4684249583396769,0.39232896166874653,0.524048392058892,0
44,135816,4,0.6750213743740148,0.11783114297379049,0.277204151015746,0
24,31819,5,0.033361831061546665,0.5930771429299544,0.4696349288608458,4
59,32191,3,0.13799938686170243,0.2138436093822711,0.09949460670213994,0
46,26499,1,0.8514200372536157,0.44447978130485655,0.17668798040967415,3
48,83001,5,0.3131184223042647,0.23101068983084772,0.08803216972245476,0
53,130383,2,0.334743940594597,0.8575852416265553,0.18617459530006208,0
36,37668,3,0.6629911971389482,0.3380216772720682,0.004330925490540372,3
23,28762,2,0.5925381507299451,0.8874908251659644,0.03783075356188159,4
42,116828,4,0.08218864064898868,0.3260972435593046,0.796634465543943,3
48,39248,3,0.7657650342514933,0.17949707205331067,0.1991273056691606,0
26,124349,3,0.6172224295097185,0.5766346426824969,0.5199898585368791,2
37,64944,5,0.8553318528566709,0.5551377762557467,0.37036950472014263,0
27,96869,5,0.5354969100489608,0.618913557112957,0.3290289524462211,2
54,136665,2,0.41432483598353964,0.3021395985763492,0.8571012158032433,0
44,116188,5,0.3713404577232706,0.3199689158633715,0.48622771118304653,0
30,126942,1,0.004418926245998822,0.23743008352758632,0.5168051070771658,1
58,33070,3,0.039784222644689504,0.9284009702249963,0.4591064268024565,0
19,111392,4,0.13121142528066,0.6829557315638783,0.2689381799621926,4
38,117164,3,0.9295373867629104,0.7562557487942132,0.6832515320711134,0
50,57807,2,0.8806505323422356,0.1941631401075603,0.04717956200606965,0
41,108959,5,0.4971963549949745,0.6615782908664943,0.2814736711357838,0
59,68033,3,0.1801963934158528,0.7626643172623185,0.6615162499795418,0
51,45212,5,0.14611136058146468,0.3424561070762363,0.03341715104255949,0
26,121277,2,0.25613059361078394,0.15769260701247456,0.025707774085288793,1
19,24626,5,0.9087228289058915,0.6970042495111962,0.372765150608942,2
47,69270,4,0.5214680590355849,0.6111435920334699,0.25117840614834197,0
39,60767,2,0.8040418449516701,0.575618248142197,0.7009605460515207,3
28,81505,3,0.5067543544778217,0.1825666459055617,0.7559429441465166,1
34,22292,3,0.6094473177713507,0.2624920904379473,0.03623971580625962,2
53,136792,4,0.6101026150672351,0.6248845291896271,0.4363942051921885,0
30,135755,1,0.03133777640699298,0.6135862240850151,0.9432148585862861,4
24,34859,5,0.4452685180319105,0.5547228334817776,0.31296284522659645,2
33,50585,3,0.8640490370286394,0.7681393659872465,0.1969579869311321,3
50,102343,4,0.48909863189640157,0.8146571979027818,0.5212978595547961,0
18,23819,5,0.4353354213274435,0.27651413537660585,0.45091470363913677,1
28,109623,2,0.5265455742419763,0.15760756429117628,0.2195100766399095,1
23,130986,4,0.3807670379368303,0.20116778410171166,0.2267694143439858,1
37,133089,2,0.5153999675492458,0.2813087959317253,0.6867068286909558,3
52,21280,2,0.13534481610396465,0.9477485726091688,0.32291994554396175,2
54,83480,2,0.9679467854021748,0.13716211507151244,0.9860281801092667,3
58,98777,5,0.03412993998404823,0.8787614911253463,0.28979972096968676,0
43,128315,1,0.4832074309058516,0.20337745920416395,0.54788931771422,3
29,34147,2,0.20999253239123328,0.3484457130493548,0.07312423103515553,1
47,105352,3,0.058355805930901505,0.1258726633963113,0.5388245000687976,3
45,135450,5,0.6517053785272915,0.10336035097576057,0.46060942388117376,0
44,87165,5,0.985181258397041,0.09514304312287236,0.3493473270833303,0
59,123803,2,0.7496049540512667,0.3427589066657942,0.42962450204442815,0
